thal_oldpeak_sum,thal_thalach_sum,thal_restbp_sum,thal_chol_sum,thal_age_sum,cp_oldpeak_sum,exang_oldpeak_sum,cp_chol_sum,cp_restbp_sum,cp_thalach_sum,ca_oldpeak_sum,cp_age_sum,exang_chol_sum,exang_restbp_sum,exang_age_sum,ca_thalach_sum,ca_age_sum,exang_thalach_sum,slope_restbp_sum,ca_restbp_sum,slope_chol_sum,ca_chol_sum,slope_age_sum,slope_thalach_sum,slope_oldpeak_sum,sex_age_sum,sex_chol_sum,sex_thalach_sum,sex_restbp_sum,sex_oldpeak_sum,cp_oldpeak_avg,restecg_thalach_sum,restecg_restbp_sum,restecg_age_sum,restecg_chol_sum,sex_oldpeak_max,ca_chol_max,ca_oldpeak_max,cp_oldpeak_max,restecg_oldpeak_max,restecg_chol_max,exang_chol_max,restecg_oldpeak_sum,sex_chol_max,thal_chol_max,thal_oldpeak_max,cp_chol_max,thal_oldpeak_avg,slope_chol_max,restecg_age_avg,restecg_chol_avg,sex_oldpeak_avg,sex_age_max,exang_oldpeak_max,exang_oldpeak_avg,restecg_age_max,ca_oldpeak_avg,restecg_oldpeak_avg,restecg_thalach_avg,ca_age_max,restecg_restbp_max,restecg_thalach_max,ca_restbp_max,thal_thalach_max,slope_oldpeak_max,ca_thalach_max,exang_age_max,fbs_chol_max,cp_restbp_max,fbs_oldpeak_max,sex_restbp_avg,cp_age_max,ca_chol_avg,slope_age_max,fbs_oldpeak_avg,cp_age_avg,fbs_restbp_max,thal_age_avg,sex_thalach_avg,slope_oldpeak_avg,thal_restbp_max,slope_thalach_avg,slope_thalach_max,thal_chol_avg,cp_chol_avg,fbs_thalach_max,ca_restbp_avg,cp_restbp_avg,sex_thalach_max,fbs_chol_avg,ca_age_avg,fbs_age_max,cp_thalach_avg,fbs_oldpeak_sum,cp_thalach_max,ca_thalach_avg,slope_restbp_max,exang_thalach_avg,slope_restbp_avg,fbs_restbp_avg,exang_age_avg,exang_chol_avg,fbs_age_avg,sex_restbp_max,exang_restbp_max,fbs_chol_sum,exang_restbp_avg,restecg_restbp_avg,fbs_thalach_avg,slope_chol_avg,slope_age_avg,fbs_restbp_sum,thal_age_max,sex_chol_avg,fbs_age_sum,sex_age_avg,thal_thalach_avg,thal_restbp_avg,exang_thalach_max,fbs_thalach_sum
0.8733603111098118,0.7225250055520512,0.7454690491361851,0.7124191443944459,0.72983430411312,0.6026639891493161,0.6321413689514064,0.6121833305265335,0.6179698735142992,0.5861753384645201,0.5723503465503691,0.601278750916136,0.5944631343819251,0.5965851963336708,0.6090380835106723,0.5472870938509186,0.5180909221503873,0.5392195117017067,0.5833828103215379,0.5542922925164708,0.58631164364952,0.5489002118216627,0.5473368607209614,0.5817577084590299,0.4293652990659829,0.4036930019797585,0.34631948471137003,0.3758863322499925,0.4069414636823913,0.33257695195094605,0.14017247717590695,0.2741414085207424,0.2372821989610496,0.24728471914642894,0.26071921044301444,0.1705823636555148,0.20972921259797686,0.13226173705659905,0.09667547575101304,0.2212097772051732,0.11890303007907392,0.1634895580684583,0.1599568367379729,0.11976906016233192,0.13722497112213414,0.2377904211670312,0.12400572576972264,0.21031660986217168,0.1140570992765922,0.11048000084451748,0.0910554537608307,0.04694872308381088,0.08345201211053034,0.08646220932184169,0.038863383435277066,0.08896652794043948,0.08699563974118253,0.07554161138095641,0.06233180770339436,0.05622728613002777,0.07032056247218718,0.0594921353745941,0.0759629760057869,0.03002399359149008,0.13500759023218303,0.02962522818454908,0.019041956012248583,0.041846882047468066,0.0603561122655158,0.07394580718290697,0.046687896086764935,0.038361654740599084,0.04477061872015803,0.03871257463938164,0.05985322679630339,0.02734760470306992,0.049337976912865865,0.027246223872005943,0.027092936152114645,0.1639308850047427,0.024271732632373595,0.01830084833311407,0.03800909439051063,0.03507538228626973,0.028238035911593812,0.01955380573229382,0.052689809044425474,0.019662775405264288,0.010279184909316195,0.021210377528713572,0.02215897020286551,0.019838135357708384,0.026404218393336013,0.03554435016100169,0.028664935450562663,0.009290594328548318,0.04467437638024372,0.013534125112882406,0.00763381815945175,0.012956788310765126,0.006779534983784475,0.016060994943876642,0.007133278238000415,0.0949895564043979,0.12489095498319808,0.011780447827624434,0.007468245632633548,0.01175633747795791,0.005998980613368762,0.015618271457075247,0.010244138703638044,0.024960201633097985,0.00656318166209261,0.0238025853939164,0.016781662597884446,0.005114885695134848,0.00816943726225408,0.0121050650297676,0.02107220102222811,0.007462976858182302
0.6913126749542375,0.7150356150148299,0.7304101617758638,0.7175448444225905,0.6661617816790145,0.7167151278637336,0.7066158222321898,0.6545992742203082,0.6240624347862778,0.6237738831481751,0.6121498483463361,0.664150648506173,0.5926289385795828,0.5414986480974406,0.6073681802723183,0.5505117755572649,0.5168684855771845,0.5181101267682929,0.5992639861389594,0.5259911316698076,0.4596438519374526,0.5125808280625002,0.5280738593640062,0.4918240948825257,0.3914630022410725,0.4802027931341034,0.474856948402511,0.4479190496670834,0.4063351494925102,0.3447365834021093,0.3122918873186156,0.2581126649554725,0.3122851455572996,0.2189360074404304,0.2508534263570248,0.20233264825577174,0.20365405622466345,0.19830292847083866,0.25278552616874084,0.18205217567490534,0.11752571638607208,0.1634895580684583,0.17606967029535753,0.12148543824320528,0.13659488535639674,0.12634030490827786,0.12317704521112458,0.059352141454784985,0.11180663515557587,0.1084045838884916,0.06710910110549231,0.11065802032022712,0.08345201211053034,0.10140678644923362,0.1048930053263922,0.07606980905313429,0.07458270603789076,0.06253544425161903,0.06821293383226226,0.05622728613002777,0.05934262729187857,0.05458778632939365,0.048720822150295225,0.04644186281986986,0.044585130519164864,0.04362960771788145,0.04309984190089438,0.041846882047468066,0.06380436017557305,0.04033407664522202,0.03350136108113124,0.038361654740599084,0.04590950904139615,0.04255838508895232,0.10702354959737087,0.025218315103739446,0.03050135929979078,0.03326906910583161,0.038052854702103935,0.01482559633101546,0.019292529208850103,0.03432991788068018,0.02802739030264916,0.03879911918348769,0.025357540301100046,0.02595686385730368,0.03218982644339572,0.02427661768827137,0.03657808363018997,0.034880490247168515,0.008236908449059591,0.02925959094565018,0.009511238794342037,0.05728682225463285,0.01303661868277762,0.02438751931901275,0.028831380578451582,0.013424498431016773,0.02780153478890604,0.02009001744944435,0.0015237571171145931,0.020979987606393226,0.006911934905853264,0.026760213380640663,0.010480433423127466,0.0063375794125120465,0.014677650749358985,0.007271455227219531,0.006158494038731561,0.01466151574738407,0.013856491500905477,0.013880606588892652,0.00656318166209261,0.005012323891481989,0.004600902990804228,0.0011002928571455066,0.016413812507271783,0.007817257375519483,0.02738622945442176,0.005173598990574768
0.7039641640228683,0.7070968137181576,0.7563712163648815,0.6765372385423,0.6655120211355665,0.5734421045204156,0.7113565430963265,0.5768010855574182,0.6045617645418182,0.5858502541888545,0.5403731883757938,0.5833134106854364,0.5856582790584747,0.6215612535503598,0.5708284280516714,0.5067937838139821,0.5293069566890583,0.5501006719401849,0.524569966160506,0.5119651637710061,0.5050754934407333,0.4786052179899689,0.5086459751418736,0.4826267125956688,0.4189609382204752,0.4437382854497636,0.3863368448822644,0.3357318020764432,0.3977208153082532,0.3653977666924778,0.2851045041608892,0.2896186488617408,,0.241014346092816,0.26972665221149217,0.20233264825577174,0.16560520714170748,0.19344448994565674,0.1925416777510856,0.12413997542971775,0.17968406939596535,0.1634895580684583,0.08301613353145078,0.13813372065923932,0.13659488535639674,0.12634030490827786,0.05986448004925711,0.0544615865970438,0.11180663515557587,0.11302147716691376,0.07604272557520547,0.04138293593254655,0.08345201211053034,0.34465896567268833,0.18558833941678385,0.09942731999196727,0.09694178138138937,0.1005028852189726,0.05005635249507847,0.05615083507020808,,0.03723564460177699,0.048720822150295225,0.04644186281986986,0.01687377508660126,0.04397093646099419,0.04309984190089438,0.041846882047468066,0.04497289345108932,0.07499617376220964,0.032594579348466615,0.038361654740599084,0.026943275942215184,0.03148386070778268,0.03319438795309542,0.03320001401734311,0.056025267176845334,0.031558040410220214,0.03031171927124741,0.05238260890968322,0.03679373635157649,0.036719606876614526,0.02802739030264916,0.034317716200764466,0.02071892102011055,0.02595686385730368,0.02419181553238826,0.028832170060816918,0.022294976716871882,0.012154417755877415,0.012305054515566776,0.019838135357708384,0.0339197780881289,0.020381015518240085,0.023940122461923702,0.018423120227856662,0.014484652623039112,0.017577820820902833,0.015983529403085103,0.019129471850966872,0.015497852189042722,0.007892371231024832,0.01115387758721407,0.030705708933904768,0.021391465649340972,0.0036893280132994227,0.0028940068637426197,,0.004081382716836886,0.008550907713397143,0.0043040070248950985,0.010246455807801823,0.010235047841204532,0.019264531179579117,0.0019518187460054038,0.0032328877744330986,0.0160008575185321,0.013413537584123813,0.031106995088408793,0.021081370595434683
0.8142236493433754,0.7567267010237679,0.7832296618274464,0.8341225347101021,0.7842881592589626,0.6630144249843227,0.6692882479174858,0.6257095924525335,0.5733688985826662,0.5705628351653362,0.556704882346725,0.5886809436133122,0.5979745796885079,0.5549183090536679,0.5552962417022339,0.5450445228526438,0.5420889633031625,0.546615317435252,0.5479061525274384,0.5327314937641833,0.5269835404021739,0.5594930204067057,0.5059071675530123,0.4401723327958825,0.3714988795573497,0.37404529618171023,0.3766150869350893,0.33342621400711625,0.3826766593734901,0.2465731964174173,0.26415513597624,0.204983000528245,0.23148916687685075,0.13072952547192024,0.20261100616990568,0.2868634399346191,0.20972921259797686,0.2706559483614396,0.1925416777510856,0.18205217567490534,0.1735417635338698,0.13111860098785594,0.22386956999273327,0.13813372065923932,0.1622868128838023,0.27673914637856395,0.2047311294701175,0.05055520936702857,0.1124647629021288,0.1111243199647878,0.07254312752826833,0.2145119944524719,0.08345201211053034,0.08189654810352676,0.08785978404390664,0.0862303400059075,0.15140637805740625,0.04977967293928412,0.07350614128588305,0.05770802547888883,0.037243447773075145,0.055414459296613004,0.04457901547427055,0.028145965586370364,0.06106748885574289,0.044793549934926964,0.07033654754659839,0.032081068989886684,0.051091992223881735,0.04033407664522202,0.03918722361804202,0.046697379338463185,0.04735794746009145,0.04237683236172662,0.03084499744521758,0.03805537862935867,0.006739287503977353,0.04093623787327965,0.023081496033103447,0.06729335420776994,0.044509491811117054,0.027220387481225256,0.00450204342668949,0.06140078280321602,0.04432125347962652,0.06629126073623882,0.04320418270896706,0.03553935267145704,0.022294976716871882,0.020510620398551515,0.01610582277144256,0.019838135357708384,0.01014623865547438,0.015589974006761396,0.017112960016465197,0.014216402114994541,0.028831380578451582,0.01942651401042281,0.02570154970724237,0.02240575572398428,0.009356741026566362,0.02875643258379933,0.007305860779271131,0.026760213380640663,0.026760213380640663,0.005086228030815532,0.007051097245987138,0.048600009493275004,0.011304966259808893,0.022567142352306783,0.005057569385248783,0.05110586645721393,0.02642121996435916,0.001660465050308352,0.03217725036808492,0.0049261420488918226,0.01649302466799709,0.00758872995064688,0.004776050068448068,0.02889223215714697
0.8389459469328888,0.6829701695211734,0.6531918972777396,0.6816196532842075,0.6662921952545097,0.7355195543920564,0.6838474052306353,0.6855432340120545,0.6557824065331391,0.639941935943284,0.6203551084895164,0.6378490150639363,0.5565761228391451,0.5511808767942918,0.5312073116313897,0.5563335088217073,0.5191259771205453,0.4608417376580885,0.5397749299254749,0.5357909088231074,0.5457287556568671,0.5400615624195907,0.4729386329935844,0.4441155160554103,0.3251816938294621,0.3921953592606632,0.3493318180208329,0.3726085679280042,0.3218641013654803,0.3826815106017221,0.2688600526432955,0.2696589490886724,0.2739674679897359,0.3013387600335813,0.23699561430563115,0.1402818121053612,0.17122318872956488,0.19830292847083866,0.209939895171105,0.19993685751222556,0.1809203154187945,0.1634895580684583,0.16397682035325428,0.13813372065923932,0.13659488535639674,0.1382248980791073,0.12400572576972264,0.11275540427138706,0.09094031686137716,0.10864352970127164,0.09315040274630214,0.04762908243487159,0.08852901875863406,0.08189654810352676,0.10458199056433536,0.07606980905313429,0.08221416473560432,0.04139519599003417,0.07579619077436958,0.05949416722998367,0.06460297629522546,0.04967096534677058,0.048720822150295225,0.06482657897900483,0.08463666797186795,0.03763847338640359,0.04817366746713832,0.041846882047468066,0.058824371582556385,0.006215272586494323,0.03978678719933275,0.043154774259398405,0.031278643427369794,0.03600867396697854,0.06898751362544311,0.032830159447612764,0.03050135929979078,0.03186547388572625,0.033993044697494,0.019196846201428832,0.019292529208850103,0.022517856822912758,0.01815581618723832,0.02486042723657638,0.034529353010413336,0.004417526318067432,0.025940160363051773,0.020707074539552527,0.0034133711490204237,0.0374782162766306,0.012636023430821104,0.019838135357708384,0.023486127829077608,0.03367598273457846,0.009392786964644842,0.015732999872213615,0.015412623724286924,0.01299987374177937,0.015602245332820732,0.015520054134630944,0.007519603592216218,0.023883660526680502,0.014582218260370957,0.0016398580268704413,0.010480433423127466,0.02950878257977993,0.0031079404216813804,0.011235259464922988,0.02295675584651768,0.018921773800022197,0.013651478464422698,0.00557486413671979,0.013876384253540113,0.012919956065047259,0.0034723641136041525,0.008685318273065856,0.010217914947687434,0.01377111119961527,0.0168605798888942,0.010255259095059406
0.7045825770356169,0.7282252542862785,0.6505478462568044,0.7474324204555126,0.6885122622192883,0.6377412380794647,0.6007317264312505,0.5460347554789686,0.5053665486334984,0.5929010644129343,0.6033075866442529,0.5814593430781917,0.5577199549678579,0.5716373371795682,0.567108880716891,0.501733515801555,0.4966524176882186,0.5647110054606025,0.5867886299223001,0.5278988559615366,0.5458354802013812,0.5381556332214835,0.53580538447201,0.5446322735763478,0.3725034157083943,0.4537186930450726,0.4115700031103399,0.3436391751706977,0.37523209443054056,0.247747410547568,0.36258990043293376,0.606839023290166,0.5661038714750324,0.6052164694798156,0.5740508762114368,0.2868634399346191,0.21313982202944684,0.19344448994565674,0.2584941162764608,0.2708828088370955,0.3072525510206397,0.03954630171074496,0.5029664371605196,0.13813372065923932,0.13492289300859844,0.12634030490827786,0.04094004628479805,0.10163369415983517,0.11802324778559625,0.24256684675572954,0.2622252828675387,0.18835709085474545,0.08852901875863406,0.018130943107347308,0.036642284186772255,0.2756103620158525,0.0420847139828637,0.3426777351470527,0.2419256403344102,0.03852673847065021,0.28273332140889523,0.25486316078934523,0.04681321010954412,0.02677147271505825,0.01687377508660126,0.029615343455444382,0.04309984190089438,0.14769516386885095,0.04726587270786689,0.04033407664522202,0.036459746346032315,0.038361654740599084,0.042750486241270584,0.03600867396697854,0.017255123113506902,0.028914675708426606,0.006739287503977353,0.0238478517120884,0.027719113151256882,0.024015575030050286,0.019292529208850103,0.03475431386015853,0.023937225073219683,0.028324539212008292,0.017393184211740468,0.0016050545481479425,0.04141554833464976,0.03057732577362184,0.002056832592283854,0.051089967762662905,0.0118781768844086,0.013803326695744515,0.011178361171754934,0.037582831700037934,0.023738899725310927,0.015561050864002904,0.028831380578451582,0.01043748062083908,0.022363480072860084,0.005067621385202601,0.02129779423669036,0.011963277452371884,0.012069337510689029,0.003950317213332703,0.026760213380640663,0.04171632474616868,0.002908123976726623,0.2486906112533284,0.02204096956866791,0.010805498664231894,0.028648247700222663,0.005165604323065098,0.00656318166209261,0.02280785752932823,0.021674404248580897,0.010142563558295162,0.004911302847986424,0.00354071211047472,0.013179228259053832,0.03043409503555732
0.7668607975605465,0.6968293966386157,0.7084871633072058,0.7331746958569387,0.6893643721287529,0.6760168472303301,0.5814720368816318,0.6823568264499686,0.6428021824681684,0.6015537552673714,0.6569995154777938,0.618673272603081,0.6690859755683516,0.5992317598654686,0.5687063840137563,0.5486381086385649,0.585714817201515,0.5561914409077862,0.5143090462255228,0.5207970995764936,0.5230030902054464,0.5657507206212175,0.4708293662218096,0.4498793012228316,0.3650828215405677,0.3826903402067269,0.3433689648248099,0.2951712594562971,0.301925144367303,0.22505336319294653,0.2594314523799775,0.2384327523798298,0.17787304882877114,0.1965801316584753,0.24844244983183186,0.13270631467646682,0.2006521348181504,0.2706559483614396,0.1906694022034976,0.2655656953510523,0.09171148997933233,0.1634895580684583,0.2886122226332169,0.11976906016233192,0.13659488535639674,0.12634030490827786,0.12743535640509704,0.054286460483312544,0.09094031686137716,0.11080110046860277,0.00913263683522326,0.12198924519778748,0.060325329480538176,0.08158924398306319,0.03516199105778958,0.08153441510322743,0.09664102074672704,0.02664880277149261,0.03332051360129884,0.03098140820411668,0.06187719730520856,0.014685091635220868,0.048720822150295225,0.04644186281986986,0.044585130519164864,0.04360075490439876,0.06060915267313264,0.041846882047468066,0.051883362381295366,0.05417952410901455,0.03534122193989146,0.013288311917163537,0.04285142901595365,0.036789033862892506,0.054041374027570664,0.04220279358318998,0.03050135929979078,0.03962254045465029,0.03969288394123427,0.033589088356532515,0.03826082453696798,0.03153231566758617,0.02802739030264916,0.04816039073189525,0.04140470092539278,0.04464057962036287,0.023430304905910047,0.02805612885159279,0.0024443867988012467,0.035324296086076214,0.021310077375901244,0.008567160961791434,0.02386778320104044,0.046176095944661835,0.017112960016465197,0.02940691865240952,0.015412623724286924,0.011427735776743924,0.01653160707713555,0.011725887407803537,0.002579135298406276,0.013258070192035532,0.021637490718723375,0.05208732478248936,0.0016398580268704413,0.022669997525910767,0.00792699986840273,0.01625981456941517,0.0023893046344143037,0.014070317096766306,0.007393807637502464,0.028906004668917063,0.035672180720143366,0.00901420034251299,0.0024832184086269085,0.00858388258765862,0.025439795982656013,0.00860765112965383,0.018303243679912463,0.02118407761065009
0.8134495429725765,0.7508120015597377,0.7304374760477687,0.7487041838439599,0.6937180587452809,0.7447874367616133,0.7172497933484808,0.6122461442235644,0.538180749902698,0.5762432210273771,0.6171566305019253,0.584103792150948,0.5940670046647851,0.5353902009800285,0.5474746615899955,0.5717623125315687,0.5593883914245349,0.5415696905295028,0.5877777043775948,0.5960744050584862,0.5691121589562639,0.5769539182012227,0.5986267436283623,0.5177885562490326,0.5217251833580838,0.3509253943858689,0.37762316385862615,0.3248492569381961,0.31000646954015826,0.3058438723957433,0.2299178448849711,0.5601838586752801,0.5727587062953178,0.5626979032108708,0.5466362470471353,0.2868634399346191,0.19754796053151585,0.3847202705542745,0.20477624512188455,0.31855487589781056,0.3025168065120291,0.1634895580684583,0.5036799707241898,0.13813372065923932,0.1373706166997532,0.12634030490827786,0.14093733939657835,0.06975132706928304,0.1124647629021288,0.23893077171430505,0.24756658295620101,0.10044080084446573,0.06008096833611186,0.24688813038038784,0.14437852482597813,0.2536339298886812,0.3301438820450455,0.3721268187523248,0.23579171597947365,0.030453275389959133,0.2628339225918795,0.2763377478331527,0.05843020527247447,0.06396556275592634,0.08463666797186795,0.03949055384468085,0.009428090415820656,0.041846882047468066,0.06201919393573878,0.00045327357768372195,0.039522215064555895,0.015340534085294516,0.05088178545594426,0.04074250881985594,0.08356730566470141,0.041665189977848266,0.018784620373077196,0.03242028725402376,0.02824454041777725,0.0993755216897039,0.02844428535354565,0.02868765693955347,0.04250394583386173,0.04661665365560002,0.040586856596391455,0.06629126073623882,0.033664013771684584,0.014541055611605515,0.01767461163837676,0.006868057906881347,0.024520408149985854,0.013803326695744515,0.00973923993353663,0.041139619186575216,0.027025174764544743,0.024523309896573718,0.015412623724286924,0.01844890047902065,0.009888230497358768,0.00667188531993207,0.0199153712861592,0.006925169581149802,0.00911749750577758,0.010480433423127466,0.05338266504503602,0.008981856939555591,0.002306184577233474,0.2359267550014709,0.0011963749837321902,0.01906823191993577,0.008225758889765544,0.0322924373521433,0.02795508572462297,0.0181152900103114,0.006700119035964486,0.005462113562543008,0.018796658918461603,0.012789450861252449,0.016834411116547918,0.05593201803653443
0.7474425515552727,0.6933921077363694,0.7039955203670888,0.7310166314442064,0.6762613408217547,0.6544592686924773,0.6391981673632374,0.5939103096269103,0.6105845168933467,0.620311758785161,0.5174285155336268,0.6159096752634851,0.558081218145426,0.5147702756995559,0.5413393996169593,0.5023876043648198,0.525184704545704,0.5231023003254494,0.5531658693654047,0.4768430340511546,0.5447996891753691,0.5348856495407872,0.5255792517164787,0.482295797198853,0.3989410890728736,0.3265575734748264,0.388339513241293,0.3504768436299888,0.3250887201682683,0.3767860226245109,0.2522685586999995,0.22240640308631912,0.15184207854856124,0.17344511456626507,0.12180851434825908,0.20233264825577174,0.14841714029233466,0.12920806874208118,0.1925416777510856,,0.2257145677610369,0.1802563399296989,,0.20232620356711065,0.17253273850823167,0.09218474972083177,0.10754432852002127,0.0991407111434798,0.14739483126369105,0.11236202872412827,0.08514536217944857,0.06663961626681425,0.08345201211053034,0.08189654810352676,0.10947052759492017,0.07513415848110062,0.19045224753542647,,0.06360717119767534,0.08898297229299959,0.05934262729187857,0.03723564460177699,0.04615331860249575,0.06509457820765682,0.044585130519164864,0.04362960771788145,0.04817366746713832,0.11223399256605324,0.04092901286199625,0.05417952410901455,0.04109599145244395,0.038361654740599084,0.0361207979673989,0.051438813515158485,0.033394780990961506,0.019173296698097614,0.056025267176845334,0.028787121132506664,0.033787193514307166,0.05692408187232386,0.028353595557049093,0.023847604246629208,0.023937225073219683,0.03624065055074601,0.023884920484956516,0.02595686385730368,0.013084217668992686,0.02400649126675744,0.01767461163837676,0.024822212959180898,0.034032047366371374,0.019838135357708384,0.016886397198667715,0.030877555936120463,0.032485064312413874,0.02634166183853341,0.07007262126493219,0.006210393573366465,0.01973183210765978,0.02712608231661617,0.01909558145244807,0.01472345104064781,0.019017046179570955,0.010480433423127466,0.010480433423127466,0.0560790383132425,0.00275987117098246,0.01553412912282648,0.003429945766589375,0.02233779114961729,0.018411082407155242,0.0007026531198504367,0.003640200283896283,0.003949406145397341,0.018326868908047876,0.008990760963041477,0.023073007036225716,0.017893301111788815,0.018303243679912463,0.0021182932299459657
0.7323141074221391,0.6904279319895672,0.7186799456740517,0.7431513995588299,0.6800145844306533,0.6309765834606471,0.622510348832466,0.5670940164067043,0.5876316817429877,0.6152922028921136,0.6158964842234346,0.5865087322663337,0.5392638704839573,0.5385352290896622,0.568138035714428,0.5803982039564453,0.5657933384458168,0.5303125998360747,0.5699373619079223,0.5807975382731188,0.5131420134821439,0.5590884267380817,0.5262239270146253,0.4735925799220962,0.4787466562958068,0.395688249067529,0.35091370943265826,0.35322746198356186,0.3503127154820045,0.28311243677780235,0.3239545472616236,0.2673231872677605,0.2313126573032392,0.2359472885513316,0.24881414717190706,0.20233264825577174,0.20984413941076446,0.20312495532219424,0.1925416777510856,0.2146500507289976,0.10186561289964002,0.1634895580684583,0.12606091718465345,0.13813372065923932,0.13492289300859844,0.12634030490827786,0.12400572576972264,0.016407766958758813,0.11180663515557587,0.10269068776767057,0.007109133174792517,0.10409561668637232,0.08345201211053034,0.24688813038038784,0.05997590726473369,0.07606980905313429,0.17420885439463096,0.06624939348560269,0.06247819510449293,0.03852673847065021,0.06187719730520856,0.055414459296613004,0.048720822150295225,0.04644186281986986,0.07135205965771603,0.0534121046987096,0.04309984190089438,0.030367320807744926,0.04311169322434033,0.05417952410901455,0.037620014643310065,0.046786065246772084,0.03993693892755575,0.03600867396697854,0.017644516250555825,0.02104524229142872,0.056025267176845334,0.022649508611856883,0.03651116172616183,0.06481201867144508,0.044627721281564704,0.028894137640497936,0.025900793828209274,0.030589307588665657,0.034909304672563084,0.02595686385730368,0.016969286372055796,0.028483873975667574,0.0034133711490204237,0.03694802871957427,0.014693081386894997,0.019838135357708384,0.022328112437888015,0.026489566216111374,0.018096607884944257,0.016467233205212695,0.0608129515123353,0.015017722925476856,0.014175126365995775,0.01934501502329485,0.021436667167666987,0.014271392786036185,0.01832320929036453,0.005772300254584013,0.005772300254584013,0.026202606533276,0.009377550689975513,0.0035898721906841256,0.003707371519918015,0.009696940709070076,0.014722820985949125,0.04862802152058898,0.03145965916510625,0.008356691271626691,0.0319347455098351,0.003716288897303961,0.007723343525866114,0.014565358192890043,0.0004135481289035015,0.03374546081156575
